train_size,hidden_size,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
1000,64,0.3,6,5303546387575242,31486632.24650094,1.1920930376163597e-7,3.0339958811964607e-7
1750,16,0.01,6,531308484889592,13734.8095703125,1.1920928955078125e-7,1.7615609237964236e-7
1750,258,0.1,6,5342807601718043,5760335,1.1920928955078125e-7,1.1920930376163597e-7
1750,64,0.3,8,5347144880744232,159819.10188681656,1.1920928955078125e-7,1.2594463782988896e-7
1250,258,0.1,4,5359594941364878,19591979.664454024,1.1920930376163597e-7,1.1920930376163597e-7
1000,64,1,0,5365208979747038,36.29683227567808,0.011223603039979935,0.3900436460971832
1250,258,0.3,6,5367000691758135,10828878.709097063,1.1920930376163597e-7,1.2199880927710183e-7
1500,64,0.03,2,5371506867381471,10293180.961317442,1.1920930376163597e-7,0.0000011599973959164345
1250,32,0.1,1,5372624056438771,7041673.565787792,1.1920930376163597e-7,1.1920930376163597e-7
1500,32,0.3,8,5380071767295429,18397.532280772364,1.1920930376163597e-7,1.8842223425963311e-7
1000,64,0.3,7,5440366696182124,8474564.13434783,1.1920930376163597e-7,1.8326045392313972e-7
1500,128,0.01,2,5464328218591684,7765363.574296525,1.1920930376163597e-7,0.2559301555156708
1000,128,0.03,6,5485049665796422,37354215.5470305,1.1920930376163597e-7,0.008022712543606758
1250,128,0.1,6,5488052840823471,29170940.522552904,1.1920930376163597e-7,1.1920930376163597e-7
1000,32,0.3,2,5518205757780956,20737030.94420131,1.1920930376163597e-7,0.0024481299333274364
750,64,0.01,5,5518466640017474,55009953.44230253,1.1920930376163597e-7,0.700118899345398
1500,258,0.03,1,5520940105952463,15334914.171935776,1.1920930376163597e-7,0.000007521111911046319
1000,32,1,4,5527221288403443,4.066481572911255,0.1338174045085907,0.5250425934791565
1500,128,0.03,8,5556632810753781,9603601.886553206,1.1920930376163597e-7,0.0000016131382380990544
1250,258,0.01,2,5562877292378767,25175696.998823047,1.1920930376163597e-7,0.7156122922897339
750,32,0.01,8,5571247246774257,51382049.87478234,1.1920930376163597e-7,0.6997221112251282
1000,258,0.1,4,5573137212362047,34539319.882592216,1.1920930376163597e-7,1.1920930376163597e-7
1500,32,0.03,1,5580431655211101,7821955.536828593,1.1920930376163597e-7,2.9262346856739896e-7
1250,128,0.03,6,5590292597433166,32784896.09173583,1.1920930376163597e-7,0.0027268012054264545
1500,64,0.03,6,5590358500757084,12115645.5557025,1.1920930376163597e-7,0.0000012986363344680285
1750,16,0.3,0,5601437362698416,1.5791755261371923,1.1920928955078125e-7,1.2222530187955272e-7
1750,32,0.1,0,5618275211272818,5531.027402395305,1.1920928955078125e-7,1.1920930376163597e-7
1500,32,0.03,4,5625259650342088,124100.78208103393,1.1920930376163597e-7,1.1993648740826757e-7
1750,32,0.01,0,5636388895232555,19773.595703125,1.1920928955078125e-7,8.096891974673781e-7
1000,32,0.01,3,5642577601360923,37848923.48805672,1.1920930376163597e-7,0.7066771388053894
750,32,0.03,3,5643405619762565,47344202.35613127,1.1920930376163597e-7,0.4315195083618164
750,128,0.3,5,5654175295602979,37280887.55577188,1.1920930376163597e-7,2.233624911696097e-7
750,64,0.03,6,5670971429944577,54734353.475156605,1.1920930376163597e-7,0.7065961956977844
750,16,0.03,7,5687825592695558,17232733.94569803,1.1920930376163597e-7,0.00001547887222841382
1750,64,0.03,7,571060523405355,17373.201171875,1.1920928955078125e-7,1.1980534964095568e-7
1750,128,0.1,6,5721466731303322,7762686.5,1.1920928955078125e-7,1.1920930376163597e-7
750,258,1,7,5726967987292098,29802700.447241254,1.1920930376163597e-7,0.6043135523796082
1500,258,0.03,2,5727925620378039,8704029.962398771,1.1920930376163597e-7,0.000005374793090595631
1250,32,1,7,5730334651166512,2.857143745540327,0.06708569079637527,0.09633312374353409
1250,258,0.03,7,5734110667683839,32383738.139557585,1.1920930376163597e-7,0.008110576309263706
1750,64,0.3,0,5770254525038075,652458.7595129239,1.1920928955078125e-7,1.2639762303479074e-7
1250,258,0.1,1,5792370032373064,25846574.918848168,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.03,8,5797782046312812,54439097.51035386,1.1920930376163597e-7,0.7100397348403931
1500,16,0.03,5,5799018730192278,52.02630309157115,1.1920930376163597e-7,1.2587311459810735e-7
1000,64,0.3,4,5799493517168605,26082310.890746247,1.1920930376163597e-7,2.1941666261682258e-7
1250,32,1,0,5801649817860968,2.6258209688925183,0.04974592104554176,0.06977201998233795
1000,128,0.01,2,582534123684074,35309339.79079869,1.1920930376163597e-7,0.7111095190048218
750,258,0.03,4,5829390305806168,56315317.28669103,1.1920930376163597e-7,0.7100298404693604
1000,32,0.01,1,5831219324179866,28533944.598488737,1.1920930376163597e-7,0.7017031908035278
1250,64,0.3,7,5842958766483346,12435.821343621108,1.1920930376163597e-7,1.868009888994493e-7
750,32,0.1,3,5849040640671047,51464017.86501099,1.1920930376163597e-7,1.7081502790006198e-7
1000,128,1,8,5856918446080732,15937117.421373706,1.205802107051568e-7,0.0732194036245346
1000,128,0.1,6,5857109681051429,34442599.89412214,1.1920930376163597e-7,1.1920930376163597e-7
1250,32,0.03,1,5870715085678727,13378784.405124616,1.1920930376163597e-7,8.085111176114879e-7
1000,64,0.01,3,5902796735658357,44621562.68069521,1.1920930376163597e-7,0.7004708647727966
1000,64,0.01,0,5903803461683593,41890219.006296754,1.1920930376163597e-7,0.6975302696228027
750,32,0.1,6,5912838450046675,51758493.829906724,1.1920930376163597e-7,2.1586421894426167e-7
1000,258,1,7,5942219845441756,14408172.436680824,1.1920930376163597e-7,0.01239036675542593
1250,64,1,1,5943752901555116,17.18842122191273,0.00595581391826272,0.047841355204582214
1500,258,0.01,3,5956166786761249,7966040.550373966,1.1920930376163597e-7,0.2691906690597534
1000,64,0.01,7,5967559161678373,16824801.994327307,1.1920930376163597e-7,0.7001961469650269
1250,16,0.3,2,5967773675267729,3.0653546952937982,1.1959076573475613e-7,1.3823522237998986e-7
750,128,0.03,8,5969811087566992,49094818.14744161,1.1920930376163597e-7,0.6707595586776733
1250,16,0.3,7,5981984346732331,3.667009849106794,1.1920930376163597e-7,1.251816996727939e-7
1250,128,1,6,5982648185310383,6734224.674880195,1.2068748844740185e-7,0.001599901937879622
1000,258,0.01,7,6009026119902453,33538522.00189662,1.1920930376163597e-7,0.7156221866607666
1750,128,0.3,6,6011685867949227,1319050.875,1.1920928955078125e-7,1.2364390045149776e-7
1250,64,0.3,6,6022783459105288,26989724.782574084,1.1920930376163597e-7,2.2132400090413284e-7
750,128,0.3,6,6030274907889057,48680158.19687293,1.1920930376163597e-7,3.9036285670590587e-7
1500,32,0.1,7,6031427086386761,68912.9854427437,1.1920930376163597e-7,1.1920930376163597e-7
1000,32,0.3,5,6032475816692996,12904236.05659376,1.1920930376163597e-7,1.991629972053488e-7
1250,258,0.1,3,6034290078800132,16097163.081068626,1.1920930376163597e-7,1.1920930376163597e-7
750,258,0.03,3,6038040963271083,53260169.65089302,1.1920930376163597e-7,0.6325773000717163
750,16,0.03,2,6039855245932769,1079.0361502879648,0.00646949652582407,0.709093451499939
750,258,0.3,0,6047507278764183,42320278.955029614,1.1920930376163597e-7,1.722336122611523e-7
1250,128,0.03,1,6049235617705218,37266659.55746799,1.1920930376163597e-7,0.001162212691269815
1750,32,0.1,1,6056404953817558,963.4477519365806,1.1920928955078125e-7,1.1920930376163597e-7
750,258,1,5,6057789856273317,33525223.474420972,1.1928877086120337e-7,0.5421638488769531
1250,16,0.01,2,6061312165301895,23000.03827380678,1.1920930376163597e-7,0.0000010560250984781305
1250,32,1,4,6080965241861437,2.6063921202217117,0.113571897149086,0.2146623432636261
750,32,0.1,0,6084211770913712,48347670.23650858,1.1920930376163597e-7,1.521825936379173e-7
1750,128,0.01,6,6090251258776983,10995345,1.1920928955078125e-7,0.3496707081794739
1500,258,1,0,6097451680104267,383667.7434959292,1.1924903731141967e-7,0.000001046904912982427
750,32,0.1,2,6099321226738692,52573733.73272255,1.1920930376163597e-7,1.3737680149006337e-7
1500,64,0.03,5,60999771424509,6743127.696156538,1.1920930376163597e-7,5.543950010178378e-7
1500,258,1,4,6103510588542456,161556.16419248134,1.1920930376163597e-7,3.845220817311201e-7
750,258,0.1,0,6134930260549432,44117354.74080148,1.1920930376163597e-7,1.2904408208669338e-7
1500,16,0.01,5,614044405547429,4887.535061891667,1.1920930376163597e-7,4.561429705063347e-7
750,128,0.03,7,6182231245573586,55998989.32440027,1.1920930376163597e-7,0.7012814283370972
1500,16,0.3,0,6191127342059302,3.0541489720798953,1.194477192711929e-7,1.2372734659038542e-7
1750,258,0.03,4,6192125225411202,6244378,1.1920928955078125e-7,0.0000011605725376284681
1000,128,1,7,6205357653617447,18231500.989769455,1.213550717693579e-7,0.20673613250255585
1500,64,0.01,5,6206344267996767,3864308.2893385543,1.1920930376163597e-7,0.0892411321401596
1000,128,1,4,6216043051928333,14660603.557132138,1.2201073218420788e-7,0.12452317774295807
1500,16,0.03,1,6217671911217081,1214.1343767482786,1.1920930376163597e-7,1.1920930376163597e-7
750,258,0.03,0,6222527608033251,46481930.458922096,1.1920930376163597e-7,0.39578428864479065
750,16,0.03,3,6223766539798373,1954.3640279033264,0.003696907078847289,0.7018983364105225
1750,32,1,4,6225828507117889,1.8087808727498382,0.054450180381536484,0.05787632241845131
750,32,0.01,0,6226770240178878,51205217.895862356,1.1920930376163597e-7,0.7067563533782959
1750,64,0.1,4,623482979781109,1175899.875,1.1920928955078125e-7,1.1920930376163597e-7
750,258,0.01,6,6244316765357294,52666297.72168806,1.1920930376163597e-7,0.7058591842651367
1000,16,0.01,0,6271110936990185,8707289.53024013,1.1920930376163597e-7,0.21889440715312958
1500,128,0.1,1,6274586955123903,9445216.874042407,1.1920930376163597e-7,1.1920930376163597e-7
1250,32,0.1,8,6282524520677523,2211383.0668292907,1.1920930376163597e-7,1.1920930376163597e-7
750,16,0.01,5,6287583245521566,36568199.6407309,1.1920930376163597e-7,0.7009201645851135
1000,16,1,8,629902678931259,1.9655851471635861,0.3902531564235687,0.6957069635391235
1250,16,0.3,5,6303230815854021,1668.6805659622719,1.1920930376163597e-7,2.399975471689686e-7
1750,258,1,8,6305557361660582,150059.85679825794,1.1920928955078125e-7,6.014756763761397e-7
750,16,0.1,2,6308565101058781,1205026.495237504,1.1920930376163597e-7,1.1972190350206802e-7
1250,16,0.1,4,6320131439314106,1097.5334728992073,1.1920930376163597e-7,1.1920930376163597e-7
750,32,0.03,8,633320746961934,58218157.05985486,1.1920930376163597e-7,0.6989966630935669
1500,258,1,1,6340679087023919,4807383.140482276,1.194477192711929e-7,0.0000036568801533576334
750,16,0.3,1,6368313485173278,221.37780288933334,0.014719581231474876,0.704218864440918
1250,258,0.01,1,6375163890113282,39992291.23254737,1.1920930376163597e-7,0.6992014646530151
1500,16,0.1,4,6383321928050876,7819.08235983476,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.03,1,639094665986054,52747721.71198157,1.1920930376163597e-7,0.7036434412002563
1250,128,1,3,6393837795662076,3078313.52720225,1.1930465859677497e-7,0.000002791136694213492
1000,258,1,5,6394846722434114,18610079.78150561,1.1920930376163597e-7,0.01650439389050007
1000,16,0.3,0,6402461201415064,53.0105275611237,7.159712822613074e-7,8.107784879030078e-7
750,64,0.3,8,6405046583627868,46187570.494012535,1.1920930376163597e-7,0.052416324615478516
1500,128,0.3,3,6421128363883339,8352670.0042841425,1.1920930376163597e-7,1.2726785314498557e-7
750,32,0.3,8,6434752785528051,41245067.08320486,1.1920930376163597e-7,0.4785507619380951
1500,32,0.03,0,6436513183838874,158934.55917852413,1.1920930376163597e-7,1.2164117890733905e-7
1750,16,0.01,3,6437443895454438,14774.8525390625,1.1920928955078125e-7,0.00000156197802425595
1000,16,0.1,5,6454671617976363,254460.13556929247,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,1,7,6465312864253913,1.3864329438754415,0.18375523388385773,0.19003790616989136
1000,258,1,2,6476717092030704,16330959.330720812,1.1920930376163597e-7,0.001976277446374297
1750,32,0.3,7,6484814534564117,22.83885725260335,1.1927741638828593e-7,1.4104850265539426e-7
1000,128,0.3,8,6489046112890735,22035325.373184517,1.1920930376163597e-7,1.3910533880334697e-7
1500,16,0.1,5,6490076924010244,6318.769085433024,1.1920930376163597e-7,1.1920930376163597e-7
1250,16,0.1,1,6521837926433921,2883.3072734704883,1.1920930376163597e-7,1.1920930376163597e-7
750,16,0.01,7,6533636304419971,38280123.43665368,1.1920930376163597e-7,0.7072038650512695
750,258,0.01,0,6537332622879081,41524631.04987823,1.1920930376163597e-7,0.7044639587402344
750,32,0.3,5,6537505030632835,37494975.53025061,1.1920930376163597e-7,0.7036197185516357
1000,32,0.03,3,6542478508654829,36830307.609485194,1.1920930376163597e-7,0.00012229883577674627
1000,128,0.3,3,6549257900201322,32932696.0741167,1.1920930376163597e-7,1.4137032167127472e-7
1000,128,1,0,6550829772467508,9572527.816197269,1.201033796860429e-7,0.054636936634778976
1750,32,1,8,6555648359624355,1.8719898506019315,0.050947777926921844,0.054530709981918335
750,64,0.01,8,6562249216148606,53763589.590880685,1.1920930376163597e-7,0.7113187313079834
1750,64,0.03,5,6562454325988356,1691820.5,1.1920928955078125e-7,1.6835930694014678e-7
1000,16,0.3,7,6568379606601209,83.29645167034039,1.238584701468426e-7,1.4481545917988115e-7
1750,32,0.01,5,6569541476200966,194731.96875,1.1920928955078125e-7,0.00009089434752240777
1250,16,1,4,6586070197853325,1.6210234899512312,0.3219303488731384,0.49151185154914856
750,32,0.1,7,6593038968916481,51656789.842030786,1.1920930376163597e-7,3.2311695008502284e-7
1000,16,0.03,8,660109534466833,204960.61914782188,1.1920930376163597e-7,1.2127162563047023e-7
1000,16,0.03,5,6613384985733524,24089.73503925874,1.1920930376163597e-7,1.2680294503297773e-7
1250,32,0.3,1,6638034203976202,2911497.086936939,1.1920930376163597e-7,2.5638345846346056e-7
1000,64,0.03,4,6645484026037927,44477634.69785277,1.1920930376163597e-7,0.02571216970682144
750,64,0.1,4,664811356717612,48489870.21955702,1.1920930376163597e-7,1.4818908766756067e-7
1750,16,0.3,5,664967774392757,4.6635016652622285,1.1920928955078125e-7,1.2890104983398487e-7
1750,128,0.01,3,6654741112936634,5684401,1.1920928955078125e-7,0.18052126467227936
1000,64,0.03,1,665861206613621,41407447.06384765,1.1920930376163597e-7,0.011286109685897827
1750,32,0.3,3,6667179349423042,17.523382645108608,1.1920928955078125e-7,1.6500952426667936e-7
1500,258,0.03,7,6667428745938493,6855509.682759562,1.1920930376163597e-7,0.0000022660183276457246
750,258,0.3,6,6708428002862358,43749682.784631394,1.1920930376163597e-7,1.518607319894727e-7
1500,128,0.1,7,6733070388482,21333845.45680744,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.03,5,6741761754961488,53164013.6623557,1.1920930376163597e-7,0.6986889243125916
1000,128,1,5,6756542375474263,19697556.804057866,1.2129547144468233e-7,0.2166898101568222
1250,16,1,3,675906666955682,1.5978890662718905,0.21507291495800018,0.2285347878932953
1750,258,1,3,677467209275673,182190.77559130083,1.1927741638828593e-7,4.4627248030337796e-7
1750,16,0.03,0,6790602939168561,112.45407104492188,1.1920928955078125e-7,1.1920930376163597e-7
1250,16,0.03,4,6792859585106944,278584.9857286834,1.1920930376163597e-7,1.2018682582493057e-7
1750,128,0.3,8,6793702801841557,1918775.25,1.1920928955078125e-7,1.2521745418325736e-7
750,128,0.1,4,6831086017980516,47564610.3298566,1.1920930376163597e-7,1.548886530144955e-7
1750,258,0.3,7,6831406337615481,472231.71875,1.1920928955078125e-7,1.2414457728482375e-7
1750,64,0.03,8,6850646730803092,1286253.375,1.1920928955078125e-7,1.958370603460935e-7
750,16,0.1,6,6851960915365654,37907278.679046035,1.7817818331877788e-7,0.7069859504699707
1750,16,0.3,8,6861234813161664,7.250015084450694,0.000042587977077346295,0.00016313474043272436
1250,32,0.3,3,6866661835639336,109387.49626096255,1.1920930376163597e-7,1.9274952478554042e-7
1500,64,0.1,8,6867986220246606,5195039.380703046,1.1920930376163597e-7,1.1920930376163597e-7
1750,64,1,8,6884899174564154,4.869145153103329,0.0026553429197520018,0.0037152625154703856
1000,32,0.01,7,6890061407424171,29181386.521307644,1.1920930376163597e-7,0.7043271064758301
1750,16,0.1,5,69224230646792,2372.506988369666,1.1920928955078125e-7,1.1920930376163597e-7
1000,64,1,5,6926244629040957,49.767105892928384,0.014144216664135456,0.6926633715629578
1250,32,0.1,4,6986937305462068,1033913.0342307567,1.1920930376163597e-7,1.1920930376163597e-7
1250,32,1,5,6995466125101999,3.002388019110096,0.08251950144767761,0.20782436430454254
1750,258,0.3,3,700971015679367,1127717,1.1920928955078125e-7,1.2075902589003817e-7
750,16,0.03,4,7010182293856467,54693545.4800213,1.1920930376163597e-7,0.7086631655693054
1500,32,1,5,7013310907746535,2.262600607592906,0.0788663700222969,0.135562002658844
1250,32,1,1,7023144898546784,3.2181555102570196,0.07630789279937744,0.16656500101089478
1500,16,1,6,7029355453612078,1.653061270180639,0.26273059844970703,0.34600830078125
1500,128,0.1,3,7037455696876104,12303037.533363637,1.1920930376163597e-7,1.1920930376163597e-7
1500,258,0.3,6,7042071490224122,8371302.002063036,1.1920930376163597e-7,1.2485982381349459e-7
1750,128,1,0,7047691159383664,82549.89231804035,1.193455290149359e-7,3.816264211309317e-7
750,32,0.03,0,7091258187720949,43333682.83422246,1.1920930376163597e-7,0.32082119584083557
750,128,0.3,1,7093708739993986,50511425.97856879,1.1920930376163597e-7,4.221560345740727e-7
1750,64,0.01,1,7104150153404977,1686783.5,1.1920928955078125e-7,0.03419828042387962
750,258,0.1,4,7106871337669256,48667202.1984174,1.1920930376163597e-7,1.2652876080210262e-7
1750,16,0.01,1,7112074402744856,100744.90933779445,1.1920928955078125e-7,0.000518506916705519
1250,258,0.3,2,7117412349130999,10686807.726033244,1.1920930376163597e-7,1.2314320940731704e-7
1250,16,0.03,6,7125914918026753,11036.14013881807,1.1920930376163597e-7,1.1943581057494157e-7
750,64,0.3,3,7135524557071296,44085446.74460521,1.1920930376163597e-7,0.0001926641707541421
1000,128,1,2,7139704819701994,10366708.112115886,1.2093784107491956e-7,0.12146642804145813
750,258,0.01,1,714024038836579,56650189.24677119,1.1920930376163597e-7,0.7096733450889587
1250,16,1,1,7144321459465957,1.6454849203574706,0.31572937965393066,0.4661341607570648
1000,258,0.3,0,7150823684689798,16738098.004663229,1.1920930376163597e-7,1.2614728461812774e-7
1500,64,0.1,3,715172167949398,6420899.234569164,1.1920930376163597e-7,1.1920930376163597e-7
1500,64,1,8,7171270657419185,7.887829452345803,0.014939178712666035,0.07805393636226654
1750,32,0.03,3,7172885909506126,114911.359375,1.1920928955078125e-7,1.2296440843329037e-7
1500,128,1,1,7177115087158521,1498837.7533213967,1.194477192711929e-7,0.000006071586540201679
1000,16,1,6,7183607851723428,2.0644713249450946,0.27710455656051636,0.44603532552719116
1500,128,0.01,7,7201245676033076,20051287.609700248,1.1920930376163597e-7,0.7025355696678162
1500,16,0.1,3,7236598330217421,4.75775576901204,1.1920930376163597e-7,1.1920930376163597e-7
750,64,0.03,3,7245436984648199,55778725.350657776,1.1920930376163597e-7,0.7003617286682129
1000,258,0.03,5,7255859408055545,31115190.290780272,1.1920930376163597e-7,0.004571364261209965
1250,258,0.01,7,7258117976453724,20232981.58804064,1.1920930376163597e-7,0.7176700234413147
1250,64,0.3,4,7258943780825443,13838139.35036524,1.1920930376163597e-7,1.3862850778423308e-7
1750,32,0.3,0,7265025199995074,15.398958264575109,1.1920928955078125e-7,1.5701057520800532e-7
1250,258,0.1,7,7266862089704487,20522989.553468995,1.1920930376163597e-7,1.1920930376163597e-7
1500,32,0.03,5,7269323788664495,197923.5545306737,1.1920930376163597e-7,1.266360527552024e-7
1500,258,0.01,2,7271629284545335,9005119.926506052,1.1920930376163597e-7,0.38400131464004517
1750,128,0.03,5,727799642844737,7101974,1.1920928955078125e-7,6.479771741396689e-7
1000,32,0.03,8,7278944676257052,19095265.72366694,1.1920930376163597e-7,0.00001837064883147832
1750,258,1,5,727918490397583,486534.64663180296,1.192433529695336e-7,0.0000010731278052844573
1750,258,1,7,7288383939923947,102395.5254457573,1.1927741638828593e-7,2.2287372303253505e-7
1250,32,0.1,7,731718768337308,1565920.5793005202,1.1920930376163597e-7,1.1920930376163597e-7
1500,16,0.01,4,7336282764490298,1348.23702189481,1.1920930376163597e-7,2.3659755754579237e-7
750,258,0.3,3,7351375995180378,43996214.7552425,1.1920930376163597e-7,1.815200221244595e-7
1500,16,1,7,7355698247869189,1.576374720926819,0.22075632214546204,0.23980014026165009
1500,32,0.3,3,7360744861948564,9457.099388689872,1.1920930376163597e-7,1.7900470083986875e-7
1000,64,0.03,6,7363577262699867,40491967.17298136,1.1920930376163597e-7,0.006116035860031843
1250,32,0.01,1,7368641457129833,1711811.8461412543,1.1920930376163597e-7,0.023427214473485947
1500,32,0.03,3,7389888913788695,223180.21532661893,1.1920930376163597e-7,1.28865266901812e-7
750,64,1,1,7393660507699056,294.6777358355985,0.005849515087902546,0.7072116732597351
1000,128,0.3,6,740233811170184,37228515.56201511,1.1920930376163597e-7,1.3242961927062424e-7
1000,32,0.3,1,7405808721817235,27745164.231754255,1.1920930376163597e-7,0.0000015706151543781743
1500,16,0.01,8,7414921315416668,1213.2809832953235,1.1920930376163597e-7,1.9027064013243944e-7
1500,258,0.1,0,7424652143690875,2527037.198753691,1.1920930376163597e-7,1.1920930376163597e-7
1750,64,0.03,2,7432081868043707,2815763,1.1920928955078125e-7,2.591376926375233e-7
1000,64,1,3,7435271150238058,33.24395808438707,0.010781255550682545,0.2915235161781311
1500,258,1,8,7437724853896944,2172689.964798764,1.192887850720581e-7,0.000004649762558983639
1000,32,0.3,3,7447322699658482,12316981.682023194,1.1920930376163597e-7,0.00006163113721413538
1250,258,1,2,7462340328929459,5377931.1351078935,1.1920930376163597e-7,0.00003991288394900039
1500,258,0.3,7,7472751777636661,2524925.199005461,1.1920930376163597e-7,1.203298722884938e-7
1000,16,1,4,7482435254642611,2.3932790192937894,0.28608375787734985,0.5950677990913391
1750,128,0.3,7,7492445270401693,5595635,1.1920928955078125e-7,1.2109281044558884e-7
1250,128,0.03,2,7499350576427054,26777486.80787482,1.1920930376163597e-7,0.00006241149822017178
1500,32,0.1,8,7503060481014914,2095532.5079796815,1.1920930376163597e-7,1.1920930376163597e-7
1500,128,0.1,4,7506393846303631,7268334.633546992,1.1920930376163597e-7,1.1920930376163597e-7
1000,16,0.01,6,7511819666153982,354054.2077934494,1.1920930376163597e-7,0.00017874241166282445
750,258,0.1,1,751253644631302,56600781.25266108,1.1920930376163597e-7,1.7291310427935969e-7
1500,128,0.1,2,7513879500114286,7761876.074712267,1.1920930376163597e-7,1.1920930376163597e-7
1250,64,0.1,7,7517803349579224,545157.6080618612,1.1920930376163597e-7,1.1920930376163597e-7
1000,128,0.01,4,7531402760857654,31662140.22557876,1.1920930376163597e-7,0.7067475318908691
750,258,0.3,5,753577127923989,42868262.88970484,1.1920930376163597e-7,1.4333727449411526e-7
1250,128,1,4,754131075057187,4057802.3567531533,1.1925698117920547e-7,0.000008816975423542317
1500,258,1,6,7554339506620834,2408394.5007803165,1.1920930376163597e-7,0.0000016938651015152573
1750,128,0.1,2,7562219653018715,1977587.875,1.1920928955078125e-7,1.1920930376163597e-7
1500,128,0.1,0,757792457209572,7303691.129332169,1.1920930376163597e-7,1.1920930376163597e-7
1250,258,1,1,7580596352718815,11145289.357198156,1.1920930376163597e-7,0.00001545890154375229
750,16,0.1,8,7583823776093593,4396.4929949913,0.0009247434209100902,0.6937918066978455
750,128,0.3,2,7583882059980551,38084391.459986754,1.1920930376163597e-7,2.6819711251846456e-7
1750,32,0.03,5,7597287667494523,53346.71484375,1.1920928955078125e-7,1.1974574931628013e-7
1500,32,0.1,3,76078967338269,23073.219905707847,1.1920930376163597e-7,1.1920930376163597e-7
1750,16,0.03,4,7608413253400866,31013.00390625,1.1920928955078125e-7,1.1920930376163597e-7
1000,64,0.03,5,76470842275328,42003910.99274361,1.1920930376163597e-7,0.020515864714980125
1250,128,1,0,7647497711937953,1317220.1995654975,1.194953966887624e-7,0.00003273788024671376
1250,258,0.1,0,7648611210624128,11125889.673690597,1.1920930376163597e-7,1.1920930376163597e-7
1750,128,0.01,4,7664636427794593,1494633.875,1.1920928955078125e-7,0.02830970473587513
1000,32,0.1,4,7671821272621222,5290783.108776526,1.1920930376163597e-7,1.1920930376163597e-7
1750,64,0.01,0,7676538753289189,7146204,1.1920928955078125e-7,0.1897488385438919
1000,258,0.01,3,7679162004957194,33558291.99953985,1.1920930376163597e-7,0.7087044715881348
750,32,0.01,4,7682491438339979,48726318.19137023,1.1920930376163597e-7,0.7078444361686707
1500,258,0.03,3,768291728812662,25247966.99020779,1.1920930376163597e-7,0.0001500201178714633
750,32,0.3,7,7687803314380935,32877464.080700863,1.1920930376163597e-7,0.061487890779972076
1250,32,0.01,4,7698620664637604,7420869.615363405,1.1920930376163597e-7,0.1751805990934372
1750,128,0.3,1,7699631685508527,2680657.8316021264,1.1920928955078125e-7,1.2154580986134533e-7
1250,64,0.03,3,7712453705916955,38031499.46629197,1.1920930376163597e-7,0.0040665725246071815
750,32,0.1,5,7713228798980134,46080570.50676793,1.1920930376163597e-7,1.5560389954316634e-7
1000,32,0.3,4,771808916226405,6634999.709046398,1.1920930376163597e-7,0.000001272682652597723
1000,128,1,3,7718465692944242,11144230.11932996,1.2004377936136734e-7,0.04838790372014046
1000,128,0.01,3,7722130991136225,43476194.817233704,1.1920930376163597e-7,0.7001315951347351
1500,128,0.01,4,772773463553228,5920584.294211352,1.1920930376163597e-7,0.23008012771606445
1500,128,0.1,6,7729359073572885,15198464.188201882,1.1920930376163597e-7,1.1920930376163597e-7
1500,16,0.03,2,7730753501194878,3443.758697773864,1.1920930376163597e-7,1.1938811894651735e-7
1250,32,0.01,0,773587239250327,4867575.966639426,1.1920930376163597e-7,0.06319671869277954
1250,64,0.01,5,7736868249362079,28734642.574563675,1.1920930376163597e-7,0.7000319361686707
1250,32,0.1,5,773710277882909,3724552.9377476005,1.1920930376163597e-7,1.1920930376163597e-7
1250,64,0.3,5,7743317183256628,6829119.898752664,1.1920930376163597e-7,1.3164283529931708e-7
750,32,0.03,2,7746423742992917,46742038.427914806,1.1920930376163597e-7,0.11009997129440308
1750,258,0.03,8,7776654817561091,3963052.25,1.1920928955078125e-7,9.415661565981281e-7
1750,16,0.1,4,7786055899117384,3.447932094266319,1.1920928955078125e-7,1.1920930376163597e-7
750,32,1,5,778622773230668,10.34116733194542,0.10818091779947281,0.699143648147583
1000,258,0.01,5,7809496715324423,36689475.62627368,1.1920930376163597e-7,0.7113491296768188
1750,128,0.1,5,7813585454653621,811041.0625,1.1920928955078125e-7,1.1920930376163597e-7
1000,258,0.1,3,7815482863030566,45195634.612260506,1.1920930376163597e-7,1.1934044152894785e-7
1750,128,0.03,2,7815716631791595,4076100.25,1.1920928955078125e-7,4.251373013630655e-7
1000,258,0.3,6,7823212670447244,36315103.67090229,1.1920930376163597e-7,1.2880565236628172e-7
750,16,1,5,7825879874033391,2.86687179336009,0.2749902904033661,0.7121306657791138
1250,16,1,8,7828103917769358,1.8956221947938712,0.35617420077323914,0.6463378071784973
1250,64,0.1,2,7836791050473692,18340315.81366398,1.1920930376163597e-7,1.1920930376163597e-7
1500,32,0.3,6,7840903133199766,64441.660208728754,1.1924903731141967e-7,2.2697453516684618e-7
1500,32,0.1,0,7854463297360585,50627.50177723148,1.1920930376163597e-7,1.1920930376163597e-7
1250,128,0.01,2,786517724686254,23055395.251582712,1.1920930376163597e-7,0.7108087539672852
1500,64,0.01,7,7865386224074487,508376.001896858,1.1920930376163597e-7,0.004454453941434622
